age,geographic_location,marital_status,number_of_dependents,occupation,employment_type,monthly_income,job_stability,total_debt,credit_score,savings_investments,monthly_fixed_expenses,monthly_variable_expenses,saving_goals_short_long_term,investment_preferences,risk_tolerance,financial_priorities,use_of_financial_management_tools,payment_history,experiences_with_financial_advising,label
47,Urban,Single,4,Unemployed,Contract,1495.9238311277154,1,8523.542479542515,557,6479.320041131445,1236.2033160732713,747.4801979342443,11365.558887154333,Cryptocurrency,Low,Healthcare,True,Poor,True,Invest in Stocks
64,Rural,Married,4,Unemployed,Part-Time,5032.464246651421,22,0.0,533,17302.62184675837,1844.998382613175,1044.9629286746556,24782.069178504855,Real Estate,Medium,Healthcare,False,Poor,False,Invest in Stocks
41,Urban,Widowed,2,Self-Employed,Intern,6526.155553957608,8,24117.55430480605,414,13405.83217232525,1326.0203633896824,487.08123296378534,13376.582012327839,Stocks,High,Save for House,False,Good,True,Increase Savings
50,Rural,Married,4,Employed,Contract,7511.862022379638,15,22800.211406943312,308,10648.673279988641,1170.8228085823484,696.9017014629931,20526.627478337687,Cryptocurrency,Low,Education,True,Average,True,Invest in Stocks
37,Rural,Single,1,Employed,Contract,4746.899362017797,24,31156.444421013268,475,3816.0527435665863,1742.0213758656134,712.0751738180891,12670.625765830637,Real Estate,High,Education,False,Poor,False,Invest in Stocks
26,Rural,Married,0,Unemployed,Part-Time,3657.7732667322643,29,9122.169468677543,833,15067.241637887128,2069.706791349282,1064.8940368321414,18918.92602079893,None,High,Travel,False,Poor,False,Invest in Stocks
25,Urban,Married,3,Self-Employed,Contract,4557.3666528529,21,4107.116388035205,766,12452.045443547446,1127.5027697822543,964.825603037001,30744.062653711564,Real Estate,High,Retirement,False,Good,False,Reduce Expenses
41,Rural,Divorced,3,Self-Employed,Part-Time,6859.106025712208,8,15170.559876756754,504,10167.202791319329,749.1929153031189,790.5518859492721,16816.517017631457,Real Estate,High,Healthcare,True,Average,True,Increase Savings
31,Suburban,Widowed,3,Employed,Part-Time,3984.9161893659866,17,26198.839565712464,699,14685.731785433833,2392.450254262718,823.8319997023187,22035.81505494898,Stocks,High,Education,False,Good,False,Invest in Stocks
35,Urban,Widowed,0,Employed,Part-Time,5639.664486152723,25,3755.0880553691095,734,6142.425410947583,2345.8731234939373,749.5134005005028,20789.50730456216,None,Low,Education,True,Average,True,Increase Savings
18,Urban,Widowed,1,Unemployed,Contract,5014.746897596161,7,25727.73010695043,435,10523.623176828754,1933.3063698779988,1014.2014661559901,13588.188765325345,Cryptocurrency,High,Education,False,Poor,True,Invest in Stocks
29,Suburban,Married,2,Retired,Part-Time,7225.085695675739,20,27353.796284511067,451,16105.072314466257,1123.6098414752403,748.5776767587314,4143.077803737873,Cryptocurrency,High,Travel,False,Good,True,Increase Savings
46,Suburban,Divorced,4,Self-Employed,Intern,5108.882734898517,6,32304.747472203515,651,15197.497896305933,2104.4531191605274,819.0917867707329,9398.424942606767,Bonds,Low,Save for House,False,Average,False,Invest in Stocks
54,Suburban,Single,4,Employed,Part-Time,6305.7704047469615,4,14638.014969714504,794,13128.040714211478,1105.0140588540035,521.0525599552964,15608.161257499942,None,Medium,Education,True,Good,True,Reduce Expenses
43,Suburban,Widowed,0,Self-Employed,Contract,6087.924542526793,14,21307.066249299878,321,13689.611349751629,1371.2886493627043,766.1673168734792,29962.770284527927,None,Low,Travel,True,Good,False,Reduce Expenses
50,Rural,Married,3,Retired,Part-Time,8228.95648885634,18,38427.52844185676,403,14915.598622641544,943.111391566784,794.6739055052269,23216.445101628637,Stocks,High,Save for House,True,Average,True,Increase Savings
60,Urban,Divorced,4,Unemployed,Contract,4157.357352268788,26,9500.472198209842,442,6607.513906164864,1466.8812713746577,426.2857200331096,21836.564096820668,Cryptocurrency,High,Healthcare,False,Good,False,Increase Savings
32,Urban,Divorced,2,Retired,Intern,4754.484009728127,16,19426.345657901104,617,10035.955429359103,1378.9628488724104,698.5417535687457,23734.776108353406,Cryptocurrency,High,Healthcare,False,Good,False,Reduce Expenses
40,Suburban,Widowed,4,Unemployed,Contract,1107.3583476489885,15,50090.39600265489,795,10307.38685091308,1935.5298784128308,927.839751537605,37047.19463675827,Real Estate,High,Retirement,False,Good,False,Increase Savings
46,Rural,Divorced,3,Self-Employed,Contract,1999.8085461555615,7,24560.699997794836,491,11138.081947018338,1142.2392245780597,907.2465732499213,20857.462019012688,Cryptocurrency,Medium,Travel,False,Poor,False,Invest in Stocks
38,Rural,Divorced,2,Student,Intern,4083.481408653246,1,34149.10605987891,626,5853.83264364656,993.5710520456475,566.4430803907837,18713.28066037762,None,Low,Travel,True,Average,False,Reduce Expenses
36,Suburban,Married,3,Self-Employed,Intern,5952.840366410097,28,24507.17557888173,589,14138.219488065883,1523.0428734314519,534.3968575205683,21455.103598908652,None,Medium,Save for House,True,Average,False,Invest in Stocks
22,Suburban,Single,3,Student,Contract,5659.95283835808,16,35104.00737378636,706,8710.480607253938,1512.4400322675601,911.787605947236,21067.223528995633,Bonds,High,Education,False,Average,False,Invest in Stocks
40,Suburban,Divorced,0,Self-Employed,Full-Time,6518.274105679333,29,27270.204319274388,501,9653.24820164919,975.236633743256,915.803316836254,19739.035038569997,Cryptocurrency,High,Healthcare,False,Average,True,Increase Savings
53,Suburban,Single,3,Retired,Part-Time,1810.674331419716,12,16708.70276356758,395,6691.955217635095,1802.4929616900658,725.8498491093351,12934.63099135922,Bonds,Low,Healthcare,False,Average,True,Increase Savings
37,Rural,Divorced,2,Unemployed,Intern,3945.159208368097,1,16395.734257060827,795,9056.037259315186,1683.6548416396702,778.2233796955001,11184.743784281709,None,Low,Healthcare,False,Average,False,Invest in Stocks
25,Urban,Divorced,0,Self-Employed,Contract,5682.638164594064,1,16573.70575551306,314,2856.856063554089,1555.87665318743,1071.7807917615542,27166.708612906703,Real Estate,High,Save for House,False,Good,False,Increase Savings
26,Rural,Divorced,0,Employed,Part-Time,2484.505184923104,18,29866.825707102213,725,15144.38790779042,1676.6109299006584,685.7876420019235,4683.431713610342,Stocks,Low,Travel,False,Average,False,Invest in Stocks
31,Urban,Widowed,2,Unemployed,Part-Time,8042.575849044666,29,20365.581464086285,693,14398.761814982692,562.9479941432029,923.236524428715,15042.942658871278,Real Estate,Medium,Healthcare,True,Good,False,Reduce Expenses
23,Urban,Widowed,0,Retired,Full-Time,3876.214348049548,14,19748.925674788254,528,18437.898134706178,1484.8107595028837,611.8885404992863,31801.66407360399,Cryptocurrency,Medium,Save for House,True,Poor,False,Increase Savings
18,Urban,Widowed,2,Self-Employed,Intern,4449.9730025782355,17,21206.677629278176,324,6626.475256732282,1152.0041242128818,918.2741701447834,11474.517811590571,Cryptocurrency,High,Retirement,True,Poor,False,Increase Savings
26,Rural,Single,4,Unemployed,Intern,6094.879754948708,17,24117.486180939755,305,2547.54940579479,1152.944256738334,715.4271644525484,24209.921024327105,Bonds,Low,Save for House,False,Average,True,Invest in Stocks
33,Suburban,Single,0,Employed,Full-Time,3089.2265749597045,5,43448.71433359731,712,13992.654207720008,439.35160434488307,1018.2919084478258,30827.248050552953,Stocks,High,Education,False,Good,False,Invest in Stocks
33,Suburban,Widowed,4,Unemployed,Full-Time,8706.44080335023,21,6101.304532880946,322,17838.59558803337,697.07544630871,697.7479628568573,4486.816851310408,Bonds,Low,Travel,True,Poor,False,Invest in Stocks
29,Rural,Single,0,Self-Employed,Part-Time,5236.730064663106,5,36178.56929146024,802,11910.87683605558,1637.6045840443448,1320.315395449232,0.0,None,Medium,Healthcare,True,Good,True,Reduce Expenses
22,Rural,Married,3,Employed,Part-Time,4062.246199881804,23,13606.695310611665,500,3830.3274141549264,1879.0437723699497,917.5124273181644,14583.424460058493,Stocks,Low,Travel,True,Poor,True,Increase Savings
57,Urban,Single,2,Self-Employed,Contract,3214.224068797375,24,14974.222523033986,554,15290.457766445932,1265.11533667798,1004.9394630430597,35923.968438457756,Bonds,Medium,Travel,False,Good,True,Invest in Stocks
46,Rural,Married,3,Student,Part-Time,4878.770579238363,9,17775.611430251687,758,9150.146134534698,1568.6312649885447,714.3421642556738,19090.075367296053,None,High,Healthcare,False,Poor,False,Invest in Stocks
63,Urban,Widowed,4,Unemployed,Full-Time,5937.517539339052,15,0.0,641,7653.123619771433,1524.9694311472674,1230.1347630545956,21048.768186231573,Real Estate,Low,Education,True,Average,True,Increase Savings
44,Rural,Married,2,Employed,Part-Time,9535.01075627574,22,10477.33508985784,357,18997.70810674948,1451.5462438352736,1140.0778582705511,32618.715365138058,Stocks,High,Retirement,False,Average,True,Reduce Expenses
28,Suburban,Widowed,2,Self-Employed,Full-Time,6469.426814575472,7,17961.918995937063,843,6575.753915278568,819.2081921488847,473.62200916970164,21862.236653521955,Cryptocurrency,High,Retirement,False,Poor,False,Increase Savings
64,Suburban,Widowed,4,Student,Full-Time,5001.1729845343125,11,11048.437684407776,778,12211.595008284865,1438.0792326247529,790.8847498828961,17991.204766583392,None,High,Retirement,True,Average,False,Invest in Stocks
67,Suburban,Widowed,2,Self-Employed,Full-Time,5722.849196298507,8,39456.22429887851,420,17946.67781778281,2042.4887124764464,1026.6623422477746,29346.262853773253,Stocks,Low,Healthcare,True,Poor,False,Invest in Stocks
45,Rural,Single,2,Self-Employed,Full-Time,6285.404226877114,13,7637.790967918219,790,10670.202657977643,634.8566961360249,597.8438999746799,19074.4710249254,Real Estate,High,Save for House,True,Poor,True,Increase Savings
69,Urban,Divorced,0,Unemployed,Full-Time,1908.508408402136,23,17491.211455951543,555,11242.166346270309,1480.1444216521293,1092.0376320653168,6344.624915652761,None,Low,Healthcare,False,Good,True,Invest in Stocks
53,Suburban,Divorced,1,Unemployed,Full-Time,5968.040184305318,15,10939.503715404504,654,12386.284543448455,1338.3801317899768,1384.525646493832,9767.848825659947,Stocks,Medium,Save for House,True,Poor,False,Increase Savings
59,Urban,Married,3,Student,Full-Time,2965.573027255859,21,38769.384992000094,782,15479.238597789408,1922.098971463066,782.4175333883608,20848.87671695623,Real Estate,Low,Healthcare,False,Good,True,Invest in Stocks
36,Suburban,Divorced,1,Unemployed,Part-Time,3794.487852610032,10,0.0,540,5143.643133810667,1664.1486220915046,848.1918886208048,25848.706092091987,None,High,Education,False,Poor,False,Increase Savings
52,Urban,Widowed,2,Employed,Intern,7433.346910165311,22,26228.761889719484,537,8153.3565702773085,623.6514496560899,815.6493739469457,18079.040418764867,None,Medium,Education,True,Good,False,Reduce Expenses
69,Rural,Divorced,1,Student,Part-Time,9873.94777251443,8,37953.046157942896,754,17277.966286774,639.446811879121,718.2608227372699,25988.68486412964,None,Medium,Travel,True,Poor,True,Increase Savings
48,Rural,Married,0,Unemployed,Contract,7507.83001532175,0,41115.557436245435,664,13348.361711972297,1789.8530689661254,412.15914018809883,15351.118321498678,None,High,Travel,True,Good,True,Increase Savings
61,Urban,Widowed,4,Retired,Intern,4080.388099451166,9,22653.308921878503,767,7833.9592767552085,1445.3415183400514,761.1797769405197,17907.849483925733,Bonds,Medium,Travel,True,Average,False,Invest in Stocks
36,Rural,Single,4,Employed,Intern,6815.644250763074,8,45924.97867648481,386,13672.665314007465,690.2959946300934,736.4314011760886,13508.697124356258,Bonds,Low,Travel,False,Poor,True,Reduce Expenses
63,Urban,Widowed,1,Self-Employed,Contract,7233.834047742874,28,5724.746691398244,615,12241.875684104356,1858.8028795596376,1156.5707514419662,21850.966155861195,Bonds,Low,Travel,False,Poor,True,Increase Savings
41,Rural,Widowed,0,Employed,Contract,3794.1533202004885,27,11726.349686061621,740,10402.363950431065,742.7386611631662,576.239992695296,1251.2629638161052,Cryptocurrency,Low,Healthcare,False,Good,False,Reduce Expenses
19,Rural,Married,4,Employed,Full-Time,5007.065829677605,15,11913.208477082968,481,14714.212372386675,877.7133390700442,496.68769458206515,26568.096689535363,Bonds,High,Retirement,False,Average,False,Increase Savings
24,Urban,Single,1,Employed,Part-Time,4936.698476062581,13,23859.07039248216,456,16733.168433827424,1528.5425334602864,406.91172328180096,24555.3177334161,None,High,Education,False,Average,False,Increase Savings
60,Suburban,Widowed,1,Retired,Intern,0.0,28,0.0,560,6820.565641569575,812.7339719394784,372.58932292071063,25828.40224550574,None,Low,Save for House,False,Average,False,Reduce Expenses
66,Suburban,Single,3,Employed,Part-Time,4765.27758151879,10,34227.993832736836,681,9470.403739103884,980.9508081420951,1267.1519109507508,16875.449152732665,Bonds,Medium,Healthcare,False,Good,False,Invest in Stocks
48,Suburban,Widowed,0,Retired,Part-Time,4975.296243184741,21,38469.14129808993,387,11651.83078350678,1545.9870237391785,1015.1491265359036,31878.72117864887,Real Estate,Low,Retirement,False,Good,True,Increase Savings
34,Urban,Widowed,3,Retired,Contract,2472.665331443555,11,15677.202025671615,403,9757.50338142469,2172.028835818819,601.7167777115875,13426.190227852,Stocks,Low,Healthcare,True,Average,False,Increase Savings
44,Suburban,Married,1,Unemployed,Full-Time,6587.911241397714,25,38872.9540549097,829,15440.066784523759,651.537988882312,984.4273526321573,14805.447839084001,Real Estate,High,Retirement,False,Good,True,Invest in Stocks
53,Rural,Widowed,3,Retired,Part-Time,5009.318504695049,19,28606.342975655753,362,18279.76925850442,2120.903715033532,735.0986466877931,29887.355199136437,Bonds,Medium,Education,True,Average,False,Reduce Expenses
67,Suburban,Widowed,3,Retired,Contract,3776.7146948414447,15,5346.880385118811,436,3203.298007023719,1361.5599753253557,209.2854830276956,26920.59919559416,Bonds,Medium,Save for House,False,Good,False,Invest in Stocks
60,Rural,Widowed,1,Student,Intern,5077.311594565319,9,9634.55714114567,804,9251.794201035364,1140.7431182337732,642.6257942124208,34836.66084641305,Stocks,Medium,Retirement,False,Poor,False,Increase Savings
27,Suburban,Divorced,4,Retired,Intern,4571.575698633204,24,12390.628271759193,779,15558.74233923847,1019.9938532281321,623.4965531039329,26077.593408829525,Bonds,Low,Education,True,Good,True,Reduce Expenses
62,Suburban,Single,2,Employed,Intern,4333.378095351553,17,24931.296142074127,699,14779.735195533634,2087.143311459803,388.39917731364994,26571.46138639992,Stocks,Low,Education,True,Good,False,Invest in Stocks
31,Urban,Married,4,Self-Employed,Intern,5059.169818353374,18,34108.808949841376,765,9696.555850793095,1388.7633842186585,507.13033408414327,11220.279488089742,Real Estate,Medium,Retirement,True,Good,True,Invest in Stocks
24,Rural,Married,0,Retired,Contract,2906.928953384296,20,30080.105207376993,625,6396.9386557599055,1884.3869580649944,1196.9635783227382,9968.981600397696,Stocks,Medium,Save for House,False,Average,True,Invest in Stocks
56,Rural,Married,4,Retired,Part-Time,4736.081640593169,19,10695.866251514666,409,14107.293067075954,1337.592073334705,1042.5426632632032,16307.420706693776,Cryptocurrency,Medium,Save for House,False,Good,True,Invest in Stocks
57,Rural,Widowed,1,Unemployed,Part-Time,5701.307233991748,14,21692.744499459186,455,5029.603768707196,986.7775850587041,680.7232723494028,30922.473418982634,Bonds,Medium,Retirement,True,Average,False,Increase Savings
26,Suburban,Single,3,Unemployed,Part-Time,2834.3248227346694,4,10801.942810534205,498,10638.793871460335,854.6101012442139,1212.12327034435,31868.16242482218,Cryptocurrency,Medium,Education,False,Poor,True,Reduce Expenses
31,Suburban,Divorced,0,Employed,Part-Time,4377.245037474648,6,43734.060252737705,656,19950.850356426818,1364.158609557522,720.711097166398,5117.289614379479,Real Estate,High,Save for House,False,Average,False,Increase Savings
25,Urban,Divorced,0,Student,Part-Time,5181.132734991816,5,14233.42856098604,665,6995.990521438291,2036.6897983218444,773.2311943445555,4217.0735535445,Cryptocurrency,High,Healthcare,False,Average,False,Reduce Expenses
34,Urban,Married,0,Retired,Intern,5827.929714990262,29,18989.37502122006,824,0.0,1560.5295114526396,1035.5245369857994,25530.342703316815,Cryptocurrency,High,Retirement,False,Poor,False,Increase Savings
40,Urban,Single,3,Self-Employed,Contract,3870.8614075216356,4,15748.84986268014,825,13270.72057998514,1348.7222235152965,747.2378311480104,19176.93369765472,None,Low,Education,True,Poor,True,Invest in Stocks
33,Suburban,Divorced,4,Retired,Part-Time,2768.3345068316335,5,2007.2307854365463,649,5718.9180525091015,1328.5682010367636,991.2918923027354,29746.468998135548,Cryptocurrency,High,Education,False,Average,True,Invest in Stocks
43,Urban,Married,3,Student,Contract,4671.469385032965,28,18814.47983884109,713,18822.937824293735,1381.8648229254802,859.8179885021275,11961.713256036513,Bonds,Medium,Retirement,True,Poor,False,Reduce Expenses
